	L	s	dL	gs	Anet
0	8.0	0.3	-2.842170943040401e-14	0.09999999999999998	50.334991708125955
1	7.999999999999972	0.2600000000000001	-2.8421709430403906e-14	0.09999999999999998	50.334991708125884
2	7.999999999999943	0.22000000000000042	-2.8421709430403802e-14	0.08800000000000013	48.11657559198524
3	7.999999999999915	0.18480000000000074	-0.3039999999999868	0.08000000000000003	45.64667263094427
4	7.695999999999928	0.154016000000001	-0.6400972799999446	0.08000000000000003	43.950330138382924
5	7.055902719999983	0.12579238912000107	-0.4432244940799891	0.07031695564800042	40.43738905309662
6	6.612678225919994	0.10254321904367536	-0.39168760345861786	0.06101728761747012	36.81439279350319
7	6.220990622461375	0.08356382033985985	-0.5232482585917799	0.053425528135943944	32.966009482605
8	5.697742363869596	0.0683435755912461	-0.5050734167899886	0.047337430236498446	29.397960525024004
9	5.192668947079607	0.05605319539006546	-0.2572373006540728	0.04242127815602617	26.815681517091576
10	4.935431646425534	0.04558482945541187	-0.5152117579697271	0.036467863564329496	22.88599004622376
11	4.420219888455807	0.03752503066458476	-1.1028421512855848	0.04503003679750171	21.75203686996757
12	3.317377737170222	0.038600239068989	-0.7563462624319737	0.04632028688278679	18.394053238041643
13	2.5610314747382485	0.032668853437702886	-0.8877122367868886	0.04774045287427075	13.397543377506326
14	1.67331923795136	0.028674602526551508	-0.7136839569856127	0.04773127168152742	8.307884701677319
15	0.9596352809657472	0.02638437191100376	-0.45324779792733016	0.06305284502151169	5.249843588411637
16	0.5063874830384171	0.09311544645474845	0.4256464808890146	0.15676630600462566	7.891844370985085
17	0.9320339639274317	0.08580987037496085	0.048677098833171485	0.13939149505285997	11.911630019661555
18	0.9807110627606032	0.11306755591399534	0.04744052319456616	0.1734289402203808	13.058951472268891
19	1.0281515859551693	0.1041519939170899	0.007836446979610463	0.16210335006572546	13.369258293513518
20	1.0359880329347797	0.09575513737875346	-1.1017132515458088e-16	0.1505735999805304	13.244285146766332
21	1.0359880329347797	0.08795551499596656	-1.101713251545809e-16	0.1385433130755763	13.003149897954321
22	1.0359880329347797	0.08077905427649487	-1.101713251545809e-16	0.12747420265198559	12.749541360827997
23	1.0359880329347797	0.07417596685372688	-1.101713251545809e-16	0.11728947417978368	12.483413695821769
24	1.0359880329347797	0.06810044227175344	-1.1017132515458086e-16	0.1079184687346296	12.20480735856656
25	1.0359880329347797	0.06251033016466731	-1.1017132515458086e-16	0.09929617278508207	11.913857092078798
26	1.0359880329347797	0.15952971393010823	0.1458652090883841	0.21550098985528207	14.43579076170832
27	1.1818532420231638	0.14679518675412492	0.05955094781898198	0.19684188891757817	15.754943948771169
28	1.2414041898421457	0.13457716947218873	0.035766044610504755	0.17931898461041443	16.128370285617777
29	1.2771702344526505	0.12312612599135402	0.020612756930688123	0.16392871187895766	16.225952894955835
30	1.2977829913833387	0.11248893128755946	0.01010189730315789	0.15035592645015158	16.149287546055223
31	1.3078848886864967	0.10265651908112888	0.002041429835910812	0.138393717415562	15.955411536164513
32	1.3099263185224075	0.093592240443089	7.413999324054519e-16	0.12813097255427008	15.686643263447964
33	1.3099263185224082	0.08520013378475347	7.41399932405454e-16	0.11886509745495769	15.392195593887998
34	1.3099263185224088	0.07741490780925446	7.413999324054561e-16	0.11026929017488156	15.085222407353626
35	1.3099263185224095	0.07019267554301137	7.413999324054582e-16	0.10229509432135735	14.765826914289631
36	1.3099263185224101	0.06349272372764746	7.413999324054602e-16	0.09489755765743632	14.434193548745686
37	1.3099263185224108	0.05727728331069877	7.413999324054624e-16	0.0880349786965909	14.090592610261456
38	1.3099263185224115	0.05151131653343756	7.413999324054644e-16	0.08166867162257153	13.735383979212282
39	1.3099263185224121	0.11546422777832802	0.01175737082013986	0.15282237818658942	16.33779231818194
